user_id,first_name,last_name,age,gender,country,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device
user_06350,Nicholas,Smith,29,M,Canada,Premium,2024-12-16,1,6.91,Laptop
user_06351,Cynthia,Bowman,40,F,USA,Premium,2024-03-12,1,,Mobile
user_06352,Anthony,Hill,29,F,USA,Premium,2024-11-26,1,44.28,Tablet
user_06353,Victor,Donaldson,31,M,USA,Premium,2023-10-17,0,10.62,Desktop
user_06354,Lindsey,Lewis,38,F,USA,Premium,2024-06-24,0,16.22,Mobile
user_06355,Isaiah,Mills,,M,USA,Premium+,2023-10-19,1,4.85,Laptop
user_06356,Patrick,Mejia,44,F,USA,Standard,2023-12-08,1,,Desktop
user_06357,Leonard,Burton,63,F,Canada,Standard,2023-05-14,1,17.11,Mobile
user_06358,Charles,Peterson,15,M,USA,Premium+,2023-10-06,1,23.98,Mobile
user_06359,Marissa,Tanner,6,M,Canada,Standard,2025-05-18,0,16.19,Desktop
user_06360,Marissa,Wiggins,24,M,Canada,Standard,2024-06-12,1,3.16,Desktop
user_06361,Jennifer,Riley,47,M,USA,Premium,2024-08-13,1,7.78,Laptop
user_06362,Jessica,Thomas,41,Prefer not to say,USA,Basic,2023-09-21,0,8.98,Smart TV
user_06363,Scott,Cruz,31,Other,USA,Basic,2023-05-03,1,12.09,Gaming Console
user_06364,Anthony,Harper,34,M,Canada,Standard,2022-08-30,1,11.84,Mobile
user_06365,Kelly,Clarke,,Prefer not to say,USA,Premium+,2024-07-12,1,41.9,Mobile
user_06366,John,Ruiz,45,M,USA,Standard,2024-12-30,1,43.11,Laptop
user_06367,Stephen,Roman,34,M,USA,Standard,2025-05-18,1,15.44,Laptop
user_06368,Eric,Jones,22,,Canada,Basic,2025-01-24,1,,Gaming Console
user_06369,Marie,Holland,29,M,USA,Premium,2022-12-14,0,26.65,Laptop
user_06370,Danny,Dean,22,M,USA,Premium+,2024-04-25,1,10.39,Smart TV
user_06371,Scott,Sanders,51,F,Canada,Standard,2022-10-22,1,11.72,Laptop
user_06372,Brenda,Espinoza,28,M,Canada,Standard,2023-07-07,1,26.49,Gaming Console
user_06373,Matthew,Hancock,20,M,USA,Basic,2025-07-24,1,15.59,Desktop
user_06374,Jeremy,Castillo,53,M,USA,Standard,2022-11-17,1,18.24,Mobile
user_06375,Austin,Hudson,42,F,USA,Standard,2024-02-10,1,32.62,Tablet
user_06376,Kayla,Moore,46,,Canada,Basic,2024-08-18,1,18.17,Laptop
user_06377,Christina,Williams,,F,Canada,Standard,2023-10-01,1,31.12,Mobile
user_06378,John,Taylor,29,M,Canada,Standard,2025-01-25,0,,Tablet
user_06379,Roger,Rogers,49,M,Canada,Premium,2023-03-13,1,21.87,Laptop
user_06380,Shannon,Sanchez,43,M,Canada,Standard,2023-05-10,1,2.01,Desktop
user_06381,Lisa,Sanford,22,M,Canada,Standard,2024-10-26,1,23.91,Smart TV
user_06382,Pamela,Valencia,26,,Canada,Standard,2024-10-15,0,10.25,Tablet
user_06383,Tom,Moore,42,Prefer not to say,USA,Premium,2024-02-10,1,13.03,Gaming Console
user_06384,Katie,Lewis,31,M,Canada,Standard,2025-03-11,1,13.53,Smart TV
user_06385,Kevin,Frost,,M,Canada,Standard,2023-08-10,1,2.33,Smart TV
user_06386,Lindsey,Bennett,34,M,Canada,Basic,2023-08-14,1,20.75,Desktop
user_06387,Denise,Clark,28,F,USA,Premium,2024-05-09,1,9.15,Tablet
user_06388,Travis,Miller,49,F,USA,Premium+,2022-10-20,1,8.47,Tablet
user_06389,Tyler,Pacheco,29,F,USA,Premium+,2024-04-27,1,,Smart TV
user_06390,Jason,Cohen,40,F,USA,Premium,2024-10-19,1,10.22,Tablet
user_06391,Albert,Bush,53,M,USA,Standard,2025-04-13,1,19.12,Smart TV
user_06392,Desiree,Cross,40,F,USA,Premium,2023-03-13,1,23.97,Mobile
user_06393,Robert,Williams,45,F,Canada,Standard,2023-02-08,1,,Mobile
user_06394,Dean,Aguirre,41,F,USA,Standard,2023-04-16,1,,Gaming Console
user_06395,Matthew,Mcdonald,42,F,USA,Basic,2025-07-27,1,,Mobile
user_06396,Joshua,Smith,,M,USA,Premium,2023-08-01,1,14.59,Tablet
user_06397,Cindy,Hayden,25,M,USA,Basic,2022-11-22,0,14.7,Smart TV
user_06398,Daniel,Gonzalez,36,M,USA,Standard,2025-03-20,1,55.07,Laptop
user_06399,Christopher,Hood,21,F,USA,Premium,2024-06-30,0,18.11,Laptop
user_06400,Thomas,Gordon,28,F,USA,Premium,2024-07-18,1,17.57,Mobile
user_06401,Jessica,Davis,37,Other,Canada,Standard,2023-07-02,1,,Tablet
user_06402,Vicki,Diaz,66,F,Canada,Basic,2023-08-28,1,28.24,Tablet
user_06403,Brian,Brown,,,Canada,Standard,2023-03-15,1,3.6,Desktop
user_06404,Terrence,Mullins,22,M,Canada,Premium,2024-10-30,0,,Gaming Console
user_06405,Dennis,Roberts,,M,USA,Standard,2023-04-28,1,52.57,Mobile
user_06406,Anne,Morse,39,Prefer not to say,Canada,Basic,2024-03-15,1,,Gaming Console
user_06407,Marcus,Parsons,26,M,Canada,Premium,2025-01-10,0,1.25,Gaming Console
user_06408,Tyler,Walters,37,M,USA,Premium+,2023-06-18,1,3.06,Mobile
user_06409,Isaiah,Parker,,Prefer not to say,Canada,Premium+,2025-05-21,1,30.75,Mobile
user_06410,Tammy,Williams,12,F,USA,Standard,2025-05-07,1,33.52,Smart TV
user_06411,Katherine,Davis,48,F,USA,Standard,2024-01-03,1,661.28,Mobile
user_06412,Beverly,Walker,10,F,USA,Standard,2024-08-25,1,21.6,Tablet
user_06413,John,May,36,F,Canada,Standard,2024-12-04,1,16.85,Laptop
user_06414,Michael,Casey,,,Canada,Premium,2023-11-28,0,6.78,Mobile
user_06415,Thomas,Ramirez,36,M,Canada,Standard,2025-01-05,1,10.02,Tablet
user_06416,Linda,Holt,31,F,Canada,Standard,2025-06-17,1,26.6,Gaming Console
user_06417,Monica,Savage,35,F,Canada,Basic,2024-05-18,1,,Tablet
user_06418,Carol,Ramos,42,F,Canada,Basic,2024-08-12,1,19.5,Tablet
user_06419,Ricardo,Graham,46,F,Canada,Premium,2023-05-03,1,8.4,Desktop
user_06420,Alisha,Lewis,50,M,Canada,Premium,2023-05-18,1,,Tablet
user_06421,Zachary,Rodriguez,58,M,USA,Standard,2023-05-12,1,11.43,Desktop
user_06422,Michelle,Hall,48,F,Canada,Premium,2024-12-29,1,23.01,Gaming Console
user_06423,Eric,Graves,,M,USA,Standard,2023-08-16,1,9.41,Desktop
user_06424,Denise,Jackson,43,F,Canada,Standard,2024-01-30,1,,Desktop
user_06425,Julie,Butler,36,F,USA,Standard,2025-04-09,1,16.75,Laptop
user_06426,Amanda,Taylor,47,,USA,Standard,2025-06-16,0,23.66,Smart TV
user_06427,Patricia,Love,,F,USA,Premium,2025-01-12,1,,Gaming Console
user_06428,Kimberly,Heath,,M,USA,Basic,2023-11-10,1,,Smart TV
user_06429,Michael,Davidson,,M,USA,Premium,2024-08-23,1,40.05,Mobile
user_06430,Christine,Brown,22,M,Canada,Standard,2023-05-23,1,7.68,Laptop
user_06431,Patricia,Stein,25,M,USA,Premium,2023-03-25,1,22.17,Mobile
user_06432,Joyce,Giles,,,USA,Premium,2024-03-21,1,,Tablet
user_06433,David,Norman,32,,USA,Premium,2022-08-08,1,,Mobile
user_06434,Kristina,Henson,52,Prefer not to say,USA,Basic,2024-03-26,1,11.01,Mobile
user_06435,Kayla,Johnson,19,F,USA,Standard,2025-01-16,1,8.34,Gaming Console
user_06436,Justin,Knight,29,F,USA,Premium,2024-01-05,1,13.3,Tablet
user_06437,Yvonne,Miller,24,F,USA,Standard,2023-05-28,0,7.8,Mobile
user_06438,Michele,Gonzalez,32,Other,USA,Standard,2025-05-12,1,16.75,Laptop
user_06439,Edwin,Kelly,42,M,Canada,Standard,2025-01-19,1,21.83,Tablet
user_06440,Mary,Bird,,Prefer not to say,USA,Standard,2024-02-29,0,25.23,Mobile
user_06441,Shawn,Brock,28,F,USA,Premium+,2022-12-31,1,21.29,Smart TV
user_06442,Paul,Oliver,29,F,USA,Basic,2023-03-26,1,5.78,Laptop
user_06443,Brian,Smith,44,,USA,Standard,2023-12-06,1,21.71,Desktop
user_06444,Robert,Jones,39,M,USA,Standard,2023-07-30,1,,Mobile
user_06445,Steven,Munoz,32,F,USA,Standard,2023-06-05,1,7.92,Desktop
user_06446,Andrew,Flores,29,M,USA,Premium,2024-08-06,1,5.3,Gaming Console
user_06447,Rebecca,Hall,59,F,USA,Basic,2022-11-05,1,5.39,Laptop
user_06448,Amber,Williams,,F,Canada,Premium,2023-09-09,1,,Mobile
user_06449,Stephanie,Rangel,24,Prefer not to say,USA,Premium,2024-06-09,1,386.45,Mobile
user_06450,James,Flores,,F,USA,Standard,2024-05-22,1,3.23,Mobile
user_06451,Julie,Johnson,19,F,USA,Standard,2023-11-10,1,38.29,Desktop
user_06452,Brandon,Holden,49,M,USA,Basic,2024-02-08,1,,Smart TV
user_06453,Jenna,Hawkins,14,M,Canada,Basic,2024-07-11,1,5.06,Mobile
user_06454,Lance,Wong,18,M,USA,Standard,2025-01-17,1,7.35,Smart TV
user_06455,Jason,Cordova,42,Other,USA,Premium,2024-02-28,0,9,Desktop
user_06456,Jessica,Mckinney,27,M,USA,Standard,2024-11-12,1,9.96,Laptop
user_06457,Christina,Jones,,Other,Canada,Premium,2023-08-10,1,,Gaming Console
user_06458,Colleen,Fox,46,M,Canada,Basic,2023-07-14,1,7.37,Gaming Console
user_06459,Kirsten,Schultz,32,M,USA,Premium,2023-08-06,0,15.27,Tablet
user_06460,Cynthia,Henson,38,F,USA,Standard,2025-02-07,1,,Mobile
user_06461,Justin,Woods,35,M,USA,Standard,2024-02-19,1,32.72,Tablet
user_06462,Laura,Knight,43,Prefer not to say,USA,Standard,2023-11-19,1,17.13,Laptop
user_06463,Rebecca,Bailey,26,F,USA,Premium,2023-02-16,0,14.07,Smart TV
user_06464,Susan,Cook,22,M,USA,Standard,2023-06-19,0,13.86,Gaming Console
user_06465,Steven,Arnold,27,F,Canada,Premium,2023-02-23,1,16.06,Smart TV
user_06466,Michael,Martinez,37,F,USA,Premium+,2023-05-21,1,14.91,Mobile
user_06467,Douglas,Neal,42,M,Canada,Premium,2022-09-02,1,17.11,Desktop
user_06468,Brent,Winters,,F,Canada,Standard,2022-12-20,0,17.94,Laptop
user_06469,Robert,Smith,18,,USA,Standard,2024-06-20,0,19.25,Smart TV
user_06470,Jerry,Walker,,Other,USA,Basic,2025-06-08,0,7.42,Mobile
user_06471,Lorraine,Solomon,46,F,Canada,Basic,2023-03-14,1,28.5,Smart TV
user_06472,Tiffany,Castillo,33,M,USA,Basic,2022-12-29,1,8.38,Gaming Console
user_06473,Patrick,Mitchell,21,M,Canada,Premium,2023-09-01,1,11.83,Tablet
user_06474,Christopher,Jensen,57,M,USA,Premium,2023-07-30,1,4.9,Laptop
user_06475,Christopher,Kennedy,46,M,USA,Standard,2023-09-02,1,8.24,Mobile
user_06476,Brian,Gibson,,F,Canada,Standard,2024-07-27,1,23.02,Desktop
user_06477,Christine,Smith,46,F,USA,Basic,2024-11-07,1,9.43,Tablet
user_06478,Spencer,Jimenez,,Prefer not to say,USA,Standard,2023-12-15,1,26.04,Laptop
user_06479,Jessica,Riggs,45,M,USA,Standard,2025-07-17,1,11.97,Desktop
user_06480,Michael,Barker,19,F,USA,Premium,2025-06-23,1,10.67,Laptop
user_06481,Michael,Campbell,16,M,USA,Standard,2024-07-05,1,30.09,Desktop
user_06482,Daniel,Wood,,F,USA,Standard,2024-11-24,1,1.94,Mobile
user_06483,Dwayne,Morris,46,,USA,Standard,2023-08-01,0,21.53,Desktop
user_06484,Kimberly,Smith,44,M,Canada,Basic,2023-12-17,1,16.42,Laptop
user_06485,Angela,Smith,38,F,USA,Premium,2024-07-04,1,15.94,Desktop
user_06486,Robert,Donovan,38,M,USA,Basic,2024-06-27,1,22.25,Gaming Console
user_06487,Paige,Sanchez,18,M,Canada,Premium,2023-05-10,1,9.62,Gaming Console
user_06488,Miguel,Craig,31,M,USA,Standard,2023-07-10,0,12.67,Desktop
user_06489,Jennifer,Reyes,36,F,USA,Basic,2024-01-01,1,17.65,Laptop
user_06490,Paula,Smith,43,M,USA,Premium,2024-04-27,1,25.49,Gaming Console
user_06491,Jessica,Mcdowell,46,Other,USA,Premium,2024-03-01,1,,Tablet
user_06492,Margaret,Joseph,,F,USA,Premium,2022-09-04,1,40.45,Desktop
user_06493,Kathryn,Tran,36,M,Canada,Standard,2024-01-02,1,36.27,Tablet
user_06494,Kathleen,Michael,40,F,Canada,Basic,2025-02-26,1,31.46,Tablet
user_06495,Heather,Thompson,22,M,USA,Premium+,2024-08-13,1,,Mobile
user_06496,Shannon,Kirby,26,F,Canada,Premium,2024-05-30,1,19.15,Mobile
user_06497,Carolyn,Edwards,39,M,USA,Premium,2024-08-05,1,,Tablet
user_06498,Elizabeth,Bird,,M,Canada,Premium,2023-04-02,0,2.2,Tablet
user_06499,Connie,Wong,40,F,Canada,Premium+,2024-09-05,1,13.07,Smart TV
user_06500,Michelle,Crawford,50,F,Canada,Standard,2022-10-09,1,18.84,Desktop
user_06501,Autumn,Rodriguez,24,M,USA,Standard,2025-01-30,0,,Laptop
user_06502,Brandi,Fernandez,33,F,USA,Standard,2023-08-25,1,10.69,Mobile
user_06503,Trevor,Schultz,48,Other,USA,Premium+,2024-02-13,1,13.64,Gaming Console
user_06504,Melissa,Miller,39,M,Canada,Premium,2023-05-19,1,2.6,Tablet
user_06505,Stephanie,Diaz,48,F,USA,Standard,2023-08-28,0,17.43,Laptop
user_06506,Joshua,Lopez,23,M,USA,Premium,2025-01-20,1,,Desktop
user_06507,David,White,47,F,Canada,Standard,2023-05-05,1,27.37,Desktop
user_06508,Timothy,Smith,33,M,Canada,Standard,2024-12-20,1,9.74,Smart TV
user_06509,Chloe,Jacobson,,Other,USA,Standard,2024-04-28,1,7.42,Mobile
user_06510,Jacob,Barber,30,F,USA,Premium,2025-01-25,1,9.73,Mobile
user_06511,Jessica,Sanchez,37,F,Canada,Standard,2024-05-08,1,35.39,Mobile
user_06512,Jessica,Vaughn,17,M,USA,Premium,2023-01-25,0,22.92,Mobile
user_06513,Cristina,Woods,19,F,USA,Standard,2024-10-23,1,5.01,Smart TV
user_06514,Alex,Williams,,M,Canada,Premium,2023-12-15,1,22.93,Smart TV
user_06515,Shannon,Alexander,49,M,USA,Standard,2024-12-27,1,18.39,Mobile
user_06516,Kelly,Hood,32,Prefer not to say,Canada,Standard,2022-11-15,0,,Laptop
user_06517,Amy,Stein,24,Prefer not to say,USA,Standard,2023-12-18,1,3.24,Mobile
user_06518,Brett,Mitchell,35,M,Canada,Premium,2025-05-29,1,2.85,Mobile
user_06519,Sarah,Miller,32,F,Canada,Premium,2024-08-08,1,12.17,Laptop
user_06520,Sara,Ramirez,,M,USA,Basic,2023-02-20,0,25.95,Smart TV
user_06521,Sharon,Adams,23,F,Canada,Standard,2023-05-01,0,54.46,Desktop
user_06522,Jill,Thomas,18,F,USA,Basic,2023-02-01,1,22.47,Gaming Console
user_06523,Emily,Nguyen,42,M,USA,Premium,2022-09-21,0,5.62,Tablet
user_06524,Alexander,Avila,,F,USA,Premium+,2023-06-02,1,10.9,Gaming Console
user_06525,Timothy,Bradley,52,Other,USA,Premium,2025-05-08,1,4.36,Gaming Console
user_06526,Chelsea,Hunt,36,M,USA,Standard,2024-05-24,1,11.13,Gaming Console
user_06527,Gary,Richardson,38,F,USA,Premium,2025-03-19,1,88.5,Desktop
user_06528,Philip,Riddle,43,,Canada,Standard,2025-02-26,1,9.96,Desktop
user_06529,Tina,Smith,4,F,USA,Standard,2025-01-24,1,23.08,Mobile
user_06530,Jacqueline,Robinson,56,Other,USA,Premium,2023-05-27,1,7.39,Tablet
user_06531,Phillip,Ramos,25,F,Canada,Standard,2025-04-05,1,18.85,Tablet
user_06532,William,Davis,33,F,USA,Premium,2024-07-20,1,13.39,Mobile
user_06533,Christina,Pham,,,USA,Basic,2023-09-24,1,13.26,Desktop
user_06534,Jonathan,Edwards,36,Prefer not to say,Canada,Premium,2023-07-29,0,30.03,Mobile
user_06535,Hunter,Chavez,50,M,USA,Premium,2024-09-22,1,9.49,Gaming Console
user_06536,Mary,Hooper,60,F,USA,Basic,2024-08-20,1,1.62,Smart TV
user_06537,Angela,Lee,38,M,Canada,Basic,2022-11-13,1,7.8,Desktop
user_06538,Jesus,Vega,16,F,USA,Premium,2023-01-11,1,16.64,Tablet
user_06539,Meghan,Thomas,32,F,Canada,Standard,2023-11-27,1,20.83,Desktop
user_06540,Laura,Cooper,38,M,USA,Premium,2023-12-15,1,30.74,Gaming Console
user_06541,Benjamin,Prince,47,F,Canada,Standard,2024-11-01,1,34.34,Mobile
user_06542,Melinda,Casey,32,M,Canada,Standard,2023-05-15,1,10.13,Gaming Console
user_06543,Shaun,Stafford,47,Prefer not to say,USA,Premium,2024-10-29,1,5.66,Tablet
user_06544,Monica,Bowers,25,M,USA,Premium+,2024-12-15,1,12.58,Laptop
user_06545,Cheyenne,Lopez,30,M,Canada,Standard,2025-01-16,1,17.98,Laptop
user_06546,Patrick,Medina,46,F,Canada,Premium+,2023-04-23,1,6.03,Tablet
user_06547,Hannah,Mack,48,Other,USA,Standard,2023-10-11,1,26.77,Tablet
user_06548,Dennis,Carter,43,M,Canada,Premium+,2025-06-20,1,10.27,Mobile
user_06549,Aaron,Smith,26,M,USA,Standard,2023-05-21,1,24.31,Tablet
user_06550,Victor,Morgan,24,M,USA,Standard,2023-04-15,1,20.49,Gaming Console
user_06551,Michael,Turner,11,M,USA,Basic,2024-01-10,0,24.33,Mobile
user_06552,Katie,Rodriguez,,F,USA,Premium,2024-04-13,1,37.1,Tablet
user_06553,Elizabeth,Martinez,,M,Canada,Premium,2023-04-27,1,32.54,Desktop
user_06554,Zachary,Martinez,37,F,USA,Premium,2023-08-06,1,17.1,Desktop
user_06555,April,Medina,29,M,USA,Premium,2024-02-22,1,4.77,Laptop
user_06556,Kristin,Stone,21,M,Canada,Basic,2023-03-06,1,11.42,Laptop
user_06557,Miranda,Morales,40,Prefer not to say,USA,Basic,2024-01-20,1,19.08,Laptop
user_06558,Bill,Murphy,42,Prefer not to say,Canada,Standard,2023-12-05,1,22.07,Mobile
user_06559,Steven,Meyer,,M,USA,Premium,2024-05-22,1,13.6,Gaming Console
user_06560,Marilyn,Oneill,,F,USA,Premium,2022-09-08,1,22.99,Laptop
user_06561,Jeffrey,Schneider,11,F,Canada,Basic,2024-03-24,1,22.63,Mobile
user_06562,Pamela,Thomas,22,Prefer not to say,USA,Basic,2023-09-22,1,7.18,Laptop
user_06563,Traci,Huff,54,M,USA,Premium,2024-07-19,1,4.56,Tablet
user_06564,Patricia,Alexander,8,Other,USA,Premium,2023-05-25,0,4.64,Tablet
user_06565,Douglas,Maldonado,27,F,USA,Basic,2022-08-19,1,13.06,Laptop
user_06566,Chelsea,Gentry,26,F,Canada,Basic,2022-08-28,1,19.62,Mobile
user_06567,Victoria,Hogan,41,M,USA,Basic,2024-06-09,0,4.07,Tablet
user_06568,Daniel,Burke,38,F,USA,Basic,2022-10-26,0,4.2,Mobile
user_06569,Mario,Adams,49,M,USA,Premium,2022-09-07,1,25.35,Smart TV
user_06570,Emily,Collins,31,M,Canada,Premium,2023-04-15,1,7.92,Laptop
user_06571,April,Johnson,41,M,USA,Premium+,2024-04-04,1,33.34,Gaming Console
user_06572,Deanna,Gardner,27,M,Canada,Premium,2024-10-26,1,10.07,Mobile
user_06573,Laurie,Johnson,51,M,Canada,Basic,2022-11-26,0,10.51,Laptop
user_06574,Heather,Poole,50,M,Canada,Standard,2025-01-15,1,8.49,Laptop
user_06575,Christine,Cooper,40,,USA,Premium,2024-01-20,1,23.98,Mobile
user_06576,Derek,Benson,62,M,Canada,Premium,2024-10-21,0,1.91,Smart TV
user_06577,Robert,Coleman,40,F,USA,Basic,2022-10-24,1,33.76,Laptop
user_06578,Jonathan,Harris,51,F,Canada,Premium,2023-03-25,1,33.72,Gaming Console
user_06579,Jacqueline,Hill,51,F,USA,Premium,2024-03-14,1,20.97,Gaming Console
user_06580,Justin,Thomas,22,M,USA,Premium,2024-04-05,0,5.94,Tablet
user_06581,Mary,Fox,35,M,USA,Premium,2022-09-28,1,19.66,Mobile
user_06582,David,Wheeler,45,F,USA,Basic,2023-10-25,1,15.45,Smart TV
user_06583,Eric,Mcbride,29,M,Canada,Standard,2025-06-16,1,28.93,Laptop
user_06584,Briana,Baker,35,F,USA,Premium,2024-08-04,1,,Desktop
user_06585,Joel,Morris,53,M,Canada,Standard,2023-11-25,1,22.13,Mobile
user_06586,Michael,Martinez,50,M,Canada,Basic,2023-01-25,1,16.94,Gaming Console
user_06587,Raymond,Phelps,,M,USA,Premium+,2024-05-11,1,8.69,Desktop
user_06588,Mallory,Baker,52,Prefer not to say,Canada,Premium,2023-07-18,1,18.85,Gaming Console
user_06589,Raymond,Kim,20,M,USA,Premium,2022-08-21,1,21.65,Smart TV
user_06590,Gerald,Moore,,F,USA,Basic,2025-03-30,1,33.63,Desktop
user_06591,Eric,Peterson,34,F,Canada,Standard,2024-09-14,1,26.38,Smart TV
user_06592,Curtis,Johnson,35,F,USA,Standard,2024-03-21,1,17.28,Smart TV
user_06593,Maria,Soto,15,,USA,Basic,2024-08-22,0,39.63,Mobile
user_06594,Kristen,Villa,38,M,USA,Premium,2022-10-22,1,26.66,Mobile
user_06595,Sandy,Jensen,8,Other,USA,Premium,2022-12-18,1,13.73,Smart TV
user_06596,Sheila,Park,29,Prefer not to say,USA,Premium,2023-10-16,1,30.08,Tablet
user_06597,Richard,Green,39,M,Canada,Standard,2022-10-25,1,20.16,Desktop
user_06598,Robert,Osborne,44,M,USA,Premium,2024-04-10,1,,Smart TV
user_06599,Brittany,Bryant,41,Prefer not to say,USA,Premium,2025-07-14,1,47.24,Desktop
user_06600,Ryan,Campbell,45,F,USA,Standard,2024-10-31,1,8.41,Smart TV
user_06601,David,Clarke,41,M,USA,Premium+,2023-01-06,1,22.49,Smart TV
user_06602,Melissa,Chambers,,F,USA,Basic,2024-11-04,1,31.26,Smart TV
user_06603,William,Peters,23,F,Canada,Premium,2025-06-22,1,22.02,Gaming Console
user_06604,Jessica,Keller,32,M,USA,Basic,2023-05-07,0,25.99,Desktop
user_06605,Justin,Holt,20,M,USA,Basic,2025-03-09,1,681.21,Tablet
user_06606,Susan,Cobb,42,F,USA,Premium,2025-05-05,1,,Desktop
user_06607,Michelle,Rangel,28,F,USA,Basic,2024-04-13,1,31.62,Laptop
user_06608,Gregory,Webb,16,F,USA,Premium,2024-11-18,1,25.99,Tablet
user_06609,Michael,Valdez,33,F,USA,Premium,2023-06-21,1,,Tablet
user_06610,Steven,Kidd,34,M,Canada,Standard,2025-03-12,1,8.51,Smart TV
user_06611,Scott,Montgomery,71,F,USA,Premium,2022-12-26,1,16.79,Smart TV
user_06612,David,Huff,47,F,USA,Basic,2025-05-05,1,24.01,Gaming Console
user_06613,Edward,Cline,17,M,USA,Premium,2023-07-09,1,24.11,Smart TV
user_06614,Diana,Sanchez,55,F,USA,Standard,2024-02-25,1,13.99,Tablet
user_06615,Laura,Davis,36,M,Canada,Standard,2025-06-22,1,3.04,Desktop
user_06616,Timothy,Gomez,41,F,USA,Standard,2022-11-16,1,15.89,Desktop
user_06617,Stephen,Powers,17,M,USA,Premium,2025-03-24,1,5.69,Smart TV
user_06618,Joseph,Davis,32,M,USA,Premium,2023-01-30,1,24.36,Laptop
user_06619,Elizabeth,Gonzales,59,M,USA,Standard,2022-09-30,0,19.62,Laptop
user_06620,David,Rivera,40,M,USA,Standard,2023-01-13,1,,Desktop
user_06621,Julie,Gray,27,M,Canada,Standard,2023-01-12,1,13.86,Mobile
user_06622,Jennifer,Hubbard,27,F,USA,Premium,2024-05-07,1,19.86,Laptop
user_06623,Cristina,Schroeder,,F,USA,Standard,2025-06-19,1,19.54,Gaming Console
user_06624,Christine,Schroeder,54,F,USA,Premium,2023-08-08,1,6.1,Mobile
user_06625,Michael,Williams,33,M,USA,Basic,2023-11-23,1,4.21,Tablet
user_06626,Victoria,Macdonald,,F,USA,Basic,2022-12-10,1,18.69,Tablet
user_06627,Melissa,Neal,40,M,USA,Premium,2025-03-20,1,12.96,Gaming Console
user_06628,Leah,Schneider,95,F,USA,Basic,2024-01-11,1,2.03,Smart TV
user_06629,Sydney,Lozano,37,M,USA,Basic,2023-11-15,1,5.6,Smart TV
user_06630,Jonathan,Little,30,M,Canada,Premium,2025-07-15,1,1.06,Smart TV
user_06631,Nathan,Bautista,28,F,USA,Standard,2024-12-18,1,17.93,Smart TV
user_06632,Thomas,Harris,12,Other,Canada,Basic,2022-09-07,1,9.41,Tablet
user_06633,Wanda,Rodriguez,,M,USA,Premium,2025-05-31,1,15.58,Tablet
user_06634,Shannon,Stevenson,50,M,Canada,Standard,2023-03-24,1,8.71,Tablet
user_06635,Jessica,Adams,53,Other,Canada,Standard,2023-05-21,1,10.85,Mobile
user_06636,James,Weber,39,M,USA,Standard,2022-11-07,1,9.45,Smart TV
user_06637,Abigail,Noble,6,M,Canada,Standard,2022-12-17,0,34.64,Gaming Console
user_06638,Marc,Peters,25,M,USA,Premium,2025-05-28,1,28.06,Mobile
user_06639,Casey,Navarro,32,M,USA,Basic,2023-06-17,1,5.63,Gaming Console
user_06640,Justin,Turner,26,,Canada,Premium,2025-06-06,1,9.5,Desktop
user_06641,Cameron,Todd,21,F,USA,Premium,2023-02-09,1,21.01,Smart TV
user_06642,Melissa,Tran,58,M,USA,Premium,2023-07-05,1,19.01,Mobile
user_06643,Megan,Schmidt,30,F,Canada,Basic,2025-03-30,0,4.05,Desktop
user_06644,Michael,Castillo,,Prefer not to say,USA,Premium,2023-07-14,1,14.51,Gaming Console
user_06645,Jennifer,Johnson,,M,Canada,Standard,2023-09-20,1,6.04,Desktop
user_06646,Faith,Collins,35,F,USA,Premium,2024-08-04,1,20.47,Mobile
user_06647,Brianna,Roberts,46,,USA,Standard,2024-08-09,1,16.72,Smart TV
user_06648,Christopher,Dominguez,34,M,Canada,Standard,2024-06-24,1,31.86,Desktop
user_06649,Jamie,Lopez,23,M,USA,Standard,2025-04-28,1,6.41,Gaming Console
user_06650,Lance,Pena,21,M,Canada,Premium,2024-04-03,1,8.19,Tablet
user_06651,Michael,Washington,30,,Canada,Premium,2022-12-23,1,5.67,Desktop
user_06652,Anthony,Perry,29,M,USA,Basic,2024-04-18,1,26.02,Desktop
user_06653,Jasmine,Wilson,29,F,USA,Basic,2024-04-27,1,16.66,Smart TV
user_06654,Kyle,Duncan,,F,USA,Basic,2023-10-29,0,33.85,Gaming Console
user_06655,Robert,Perkins,25,F,USA,Standard,2023-04-27,1,7.15,Tablet
user_06656,Olivia,Williams,,M,USA,Basic,2023-01-29,1,16.83,Mobile
user_06657,Hannah,Barton,,F,Canada,Standard,2024-07-15,1,6.12,Desktop
user_06658,Dawn,Frye,,Prefer not to say,USA,Premium,2025-07-03,1,7.84,Laptop
user_06659,Mike,Abbott,40,M,USA,Premium,2024-03-06,1,9.98,Tablet
user_06660,Shannon,Carter,29,F,Canada,Standard,2022-09-05,1,,Gaming Console
user_06661,Steven,Martinez,49,M,USA,Premium+,2023-05-07,1,,Laptop
user_06662,Amanda,Wu,32,F,USA,Standard,2024-10-20,1,33.2,Laptop
user_06663,Tammy,Cooper,8,F,Canada,Standard,2025-03-01,0,34.54,Laptop
user_06664,Heather,Foster,,F,USA,Premium,2025-05-12,1,4.45,Tablet
user_06665,Ryan,Fuller,,M,USA,Basic,2025-06-15,1,11.63,Tablet
